URL,DIRECCION,PRECIO,HABITACIONES,TAMANO,OTROS,TELEFONOhttps://www.idealista.com//inmueble/89132242/,"Estudio en paseo de la Chopera, 45, Chopera, Madrid",600€/mes,20 m²,2ª planta exterior sin ascensor,1 hora,675914849
https://www.idealista.com//inmueble/89131933/,"Ático en calle de Gaztambide, Gaztambide, Madrid",950€/mes,1 hab.,49 m²,4ª planta interior con ascensor,687033563
https://www.idealista.com//inmueble/88979240/,"Piso en calle Carlos Arniches, Lavapiés-Embajadores, Madrid",1350€/mes,3 hab.,65 m²,2ª planta exterior sin ascensor,912180951
https://www.idealista.com//inmueble/89131980/,"Piso en avenida de Brasilia, Guindalera, Madrid",1000€/mes,2 hab.,68 m²,2ª planta exterior con ascensor,910610410
https://www.idealista.com//inmueble/89065773/,"Piso en Lavapies, Lavapiés-Embajadores, Madrid",750€/mes,1 hab.,35 m²,1ª planta interior sin ascensor,912180951
https://www.idealista.com//inmueble/89131942/,"Piso en calle de Jaime Vera, Puerta del Ángel, Madrid",1200€/mes,1 hab.,80 m²,Bajo exterior sin ascensor,916351214
https://www.idealista.com//inmueble/89066137/,"Piso en calle Salitre, Lavapiés-Embajadores, Madrid",700€/mes,1 hab.,25 m²,1ª planta interior sin ascensor,912180951
https://www.idealista.com//inmueble/26473032/,"Piso en calle Guatemala, 12, Nueva España, Madrid",2000€/mes,3 hab.,120 m²,1ª planta exterior con ascensor,610879077
https://www.idealista.com//inmueble/1464215/,"Piso en avenida General Fanjul, 67, Águilas, Madrid",950€/mes,3 hab.,105 m²,2ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89131855/,"Piso en Toledo, Lavapiés-Embajadores, Madrid",1100€/mes,2 hab.,82 m²,1ª planta exterior con ascensor,910921459
https://www.idealista.com//inmueble/31100752/,"Piso en calle pozuelo de zarzón, 3, Acacias, Madrid",1150€/mes,2 hab.,64 m²,3ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89131740/,"Piso en Eraso, Guindalera, Madrid",1350€/mes,2 hab.,115 m²,2ª planta exterior con ascensor,912174336
https://www.idealista.com//inmueble/87922919/,"Piso en Orense, 29, Cuatro Caminos, Madrid",2150€/mes,4 hab.,141 m²,2ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89131740/,"Piso en Eraso, Guindalera, Madrid",1350€/mes,2 hab.,115 m²,2ª planta exterior con ascensor,912174336
https://www.idealista.com//inmueble/88459410/,"Ático en calle Magdalena, 13, Lavapiés-Embajadores, Madrid",1290€/mes,2 hab.,110 m²,4ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89131700/,"Piso en calle marcelino alvarez, Ventas, Madrid",920€/mes,2 hab.,68 m²,2ª planta exterior sin ascensor,911794729
https://www.idealista.com//inmueble/88988349/,"Piso en calle Yecora, 30, Rejas, Madrid",1175€/mes,3 hab.,138 m²,2ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89126949/,"Piso en calle Don Quijote, 22, Cuatro Caminos, Madrid",1000€/mes,1 hab.,35 m²,Bajo exterior sin ascensor,+491737247006
https://www.idealista.com//inmueble/88995970/,"Piso en avenida DEL LLANO CASTELLANO, 5, Tres Olivos - Valverde, Madrid",1600€/mes,3 hab.,128 m²,7ª planta exterior con ascensor,911336466
https://www.idealista.com//inmueble/89131604/,"Piso en calle Princesa, 3, Argüelles, Madrid",980€/mes,1 hab.,72 m²,11ª planta exterior con ascensor,915546888
https://www.idealista.com//inmueble/89009569/,"Piso en calle segovia, 61, Imperial, Madrid",750€/mes,1 hab.,48 m²,4ª planta interior sin ascensor,912120121
https://www.idealista.com//inmueble/89131590/,"Piso en calle de Embajadores, Lavapiés-Embajadores, Madrid",1250€/mes,2 hab.,52 m²,1ª planta exterior con ascensor,912186982
https://www.idealista.com//inmueble/89022782/,"Ático en calle de la Estrella Naos, 4, Delicias, Madrid",1300€/mes,2 hab.,73 m²,6ª planta exterior con ascensor,912120121
https://www.idealista.com//inmueble/89131587/,"Piso en calle del General Díaz Porlier, Goya, Madrid",1225€/mes,2 hab.,67 m²,3ª planta  con ascensor,662668485
https://www.idealista.com//inmueble/85940988/,"Piso en Bailén, 19, Palacio, Madrid",2500€/mes,2 hab.,150 m²,4ª planta exterior con ascensor,653393602
https://www.idealista.com//inmueble/89131581/,"Estudio en calle de Alonso Cano, Almagro, Madrid",1300€/mes,36 m²,3ª planta interior con ascensor,7 horas,672367935
https://www.idealista.com//inmueble/88785248/,"Piso en calle del Monte Esquinza, Almagro, Madrid",1850€/mes,2 hab.,134 m²,6ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89131576/,"Estudio en Recoletos, Madrid",875€/mes,33 m²,6ª planta exterior con ascensor,7 horas,914310331
https://www.idealista.com//inmueble/88871688/,"Piso en Almagro, Madrid",2450€/mes,2 hab.,120 m²,1ª planta interior con ascensor,910708530
https://www.idealista.com//inmueble/89131504/,"Piso en Recoletos, Madrid",750€/mes,1 hab.,33 m²,6ª planta interior con ascensor,914310331
https://www.idealista.com//inmueble/89124414/,"Piso en MENÉNDEZ PELAYO, Pacífico, Madrid",1600€/mes,1 hab.,78 m²,1ª planta exterior con ascensor,914310331
https://www.idealista.com//inmueble/89131539/,"Estudio en calle de Valverde, Malasaña-Universidad, Madrid",800€/mes,30 m²,3ª planta exterior con ascensor,7 horas,918003679
https://www.idealista.com//inmueble/30643234/,"Estudio en avenida de pablo iglesias, Bellas Vistas, Madrid",690€/mes,42 m²,5ª planta interior con ascensor,,918004689
https://www.idealista.com//inmueble/89131481/,"Estudio en Recoletos, Madrid",900€/mes,38 m²,5ª planta interior con ascensor,7 horas,914310331
https://www.idealista.com//inmueble/89052633/,"Piso en calle RAFAEL SALGADO, Bernabéu-Hispanoamérica, Madrid",3000€/mes,3 hab.,191 m²,2ª planta exterior con ascensor,918004689
https://www.idealista.com//inmueble/89131495/,"Piso en Recoletos, Madrid",1000€/mes,1 hab.,40 m²,4ª planta exterior con ascensor,914310331
https://www.idealista.com//inmueble/36752009/,"Chalet adosado en Conde Orgaz-Piovera, Madrid",5600€/mes,5 hab.,400 m²,,912664518
https://www.idealista.com//inmueble/89131493/,"Piso en calle de Canarias, 3, Palos de Moguer, Madrid",950€/mes,1 hab.,57 m²,4ª planta interior con ascensor,648659048
https://www.idealista.com//inmueble/38437547/,"Chalet pareado en Conde Orgaz-Piovera, Madrid",4700€/mes,7 hab.,450 m²,,912664518
https://www.idealista.com//inmueble/81752431/,"Piso en Hilarión Eslava, 9, Gaztambide, Madrid",1400€/mes,3 hab.,55 m²,3ª planta interior con ascensor,657658722
https://www.idealista.com//inmueble/39109825/,"Piso en Conde Orgaz-Piovera, Madrid",3200€/mes,4 hab.,214 m²,2ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131461/,"Piso en avenida america, Prosperidad, Madrid",1950€/mes,4 hab.,161 m²,13ª planta exterior con ascensor,911228354
https://www.idealista.com//inmueble/39330172/,"Chalet pareado en Conde Orgaz-Piovera, Madrid",4700€/mes,5 hab.,500 m²,,912664518
https://www.idealista.com//inmueble/81752431/,"Piso en Hilarión Eslava, 9, Gaztambide, Madrid",1400€/mes,3 hab.,55 m²,3ª planta interior con ascensor,657658722
https://www.idealista.com//inmueble/83674809/,"Casa o chalet independiente en Conde Orgaz-Piovera, Madrid",8500€/mes,7 hab.,615 m²,,912664518
https://www.idealista.com//inmueble/89131461/,"Piso en avenida america, Prosperidad, Madrid",1950€/mes,4 hab.,161 m²,13ª planta exterior con ascensor,911228354
https://www.idealista.com//inmueble/85376655/,"Casa o chalet independiente en Conde Orgaz-Piovera, Madrid",4500€/mes,5 hab.,362 m²,,912664518
https://www.idealista.com//inmueble/89131451/,"Piso en calle de las Huertas, Huertas-Cortes, Madrid",1050€/mes,1 hab.,65 m²,2ª planta interior sin ascensor,625030338
https://www.idealista.com//inmueble/86967333/,"Piso en Nueva España, Madrid",6500€/mes,5 hab.,397 m²,3ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131466/,"Estudio en calle MARQUES DE ENSENADA, 16, Chueca-Justicia, Madrid",750€/mes,35 m²,1ª planta interior con ascensor,3 horas,911220181
https://www.idealista.com//inmueble/87124849/,"Chalet adosado en Canillas, Madrid",4500€/mes,5 hab.,476 m²,,912664518
https://www.idealista.com//inmueble/89131373/,"Estudio en Recoletos, Madrid",900€/mes,38 m²,4ª planta exterior con ascensor,8 horas,914310331
https://www.idealista.com//inmueble/87150061/,"Casa o chalet independiente en Conde Orgaz-Piovera, Madrid",5500€/mes,7 hab.,640 m²,,912664518
https://www.idealista.com//inmueble/89131393/,"Estudio en Recoletos, Madrid",800€/mes,33 m²,1ª planta interior con ascensor,9 horas,914310331
https://www.idealista.com//inmueble/87382707/,"Chalet adosado en Canillas, Madrid",5200€/mes,5 hab.,500 m²,,912664518
https://www.idealista.com//inmueble/89131381/,"Piso en calle de Bravo Murillo, Nuevos Ministerios-Ríos Rosas, Madrid",1300€/mes,2 hab.,70 m²,1ª planta exterior sin ascensor,674232147
https://www.idealista.com//inmueble/87512381/,"Dúplex en Conde Orgaz-Piovera, Madrid",4500€/mes,4 hab.,290 m²,2ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131364/,"Piso en Recoletos, Madrid",950€/mes,1 hab.,40 m²,1ª planta exterior con ascensor,914310331
https://www.idealista.com//inmueble/87756905/,"Chalet pareado en Conde Orgaz-Piovera, Madrid",5500€/mes,7 hab.,438 m²,,912664518
https://www.idealista.com//inmueble/89131368/,"Piso en calle de Valverde, Malasaña-Universidad, Madrid",3000€/mes,2 hab.,184 m²,1ª planta exterior con ascensor,910753316
https://www.idealista.com//inmueble/87805559/,"Piso en Recoletos, Madrid",3900€/mes,3 hab.,238 m²,Entreplanta exterior con ascensor,912664518
https://www.idealista.com//inmueble/86764197/,"Piso en Malasaña-Universidad, Madrid",1290€/mes,1 hab.,60 m²,4ª planta exterior sin ascensor,918003172
https://www.idealista.com//inmueble/87806809/,"Piso en Recoletos, Madrid",3800€/mes,3 hab.,230 m²,2ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131246/,"Piso en calle Pinos Alta, 15, Valdeacederas, Madrid",650€/mes,1 hab.,50 m²,1ª planta exterior con ascensor,912179841
https://www.idealista.com//inmueble/87937467/,"Chalet adosado en Conde Orgaz-Piovera, Madrid",4500€/mes,4 hab.,292 m²,,912664518
https://www.idealista.com//inmueble/89131234/,"Piso en calle de la Virgen de los Peligros, 5, Sol, Madrid",2350€/mes,2 hab.,120 m²,2ª planta exterior con ascensor,663213727
https://www.idealista.com//inmueble/88171708/,"Piso en calle Rafael Calvo, Almagro, Madrid",2700€/mes,3 hab.,170 m²,5ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131142/,"Piso en calle de la Virtudes, Almagro, Madrid",950€/mes,2 hab.,60 m², exterior sin ascensor,902375777
https://www.idealista.com//inmueble/85383089/,"Casa o chalet independiente en Conde Orgaz-Piovera, Madrid",6000€/mes,5 hab.,600 m²,,912664518
https://www.idealista.com//inmueble/89130327/,"Estudio en calle Anastasio Aroca, Prosperidad, Madrid",575€/mes,40 m²,Bajo exterior con ascensor,10 horas,911364739
https://www.idealista.com//inmueble/88285469/,"Chalet pareado en Conde Orgaz-Piovera, Madrid",4500€/mes,5 hab.,400 m²,,912664518
https://www.idealista.com//inmueble/26554067/,"Piso en paseo de la Esperanza, 55, Acacias, Madrid",550€/mes,1 hab.,40 m²,Bajo interior con ascensor,615905936
https://www.idealista.com//inmueble/88485489/,"Ático en Almagro, Madrid",4500€/mes,3 hab.,354 m²,5ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131142/,"Piso en calle de la Virtudes, Almagro, Madrid",950€/mes,2 hab.,60 m², exterior sin ascensor,902375777
https://www.idealista.com//inmueble/88557969/,"Ático en Trafalgar, Madrid",2300€/mes,2 hab.,80 m²,7ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89130327/,"Estudio en calle Anastasio Aroca, Prosperidad, Madrid",575€/mes,40 m²,Bajo exterior con ascensor,11 horas,911364739
https://www.idealista.com//inmueble/88695103/,"Chalet adosado en Conde Orgaz-Piovera, Madrid",3600€/mes,5 hab.,347 m²,,912664518
https://www.idealista.com//inmueble/26554067/,"Piso en paseo de la Esperanza, 55, Acacias, Madrid",550€/mes,1 hab.,40 m²,Bajo interior con ascensor,615905936
https://www.idealista.com//inmueble/88839958/,"Chalet adosado en Conde Orgaz-Piovera, Madrid",4500€/mes,4 hab.,292 m²,,912664518
https://www.idealista.com//inmueble/89129834/,"Estudio en calle de Valverde, 37, Malasaña-Universidad, Madrid",590€/mes,30 m²,2ª planta interior con ascensor,11 horas,673718497
https://www.idealista.com//inmueble/88865748/,"Piso en San Juan Bautista, Madrid",3000€/mes,4 hab.,200 m²,2ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131123/,"Piso en calle Virgen de los Peligros, Huertas-Cortes, Madrid",2500€/mes,2 hab.,135 m²,4ª planta exterior con ascensor,663213727
https://www.idealista.com//inmueble/88927680/,"Piso en calle de Carlos IV, 6, Simancas, Madrid",1500€/mes,3 hab.,140 m²,3ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89131108/,"Piso en calle del Doctor Martín Arévalo, San Andrés, Madrid",730€/mes,3 hab.,70 m²,3ª planta exterior sin ascensor,648876914
https://www.idealista.com//inmueble/88988110/,"Piso en Concepción, Madrid",1600€/mes,2 hab.,124 m²,3ª planta exterior con ascensor,912664518
https://www.idealista.com//inmueble/89130933/,"Piso en FRANCISCO NAVACERRADA, Guindalera, Madrid",980€/mes,1 hab.,43 m²,3ª planta exterior con ascensor,915911111
https://www.idealista.com//inmueble/89096758/,"Dúplex en calle de las Huertas, Huertas-Cortes, Madrid",1050€/mes,1 hab.,65 m²,2ª planta interior sin ascensor,625030338
https://www.idealista.com//inmueble/89130927/,"Piso en calle de Atocha, Huertas-Cortes, Madrid",850€/mes,1 hab.,57 m²,3ª planta exterior con ascensor,625030338
https://www.idealista.com//inmueble/89082245/,"Ático en avenida de América, Prosperidad, Madrid",2500€/mes,2 hab.,100 m²,9ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/87863162/,"Estudio en avenida de la Ciudad de Barcelona, Pacífico, Madrid",700€/mes,40 m²,3ª planta exterior con ascensor,11 horas,911366175
https://www.idealista.com//inmueble/89084564/,"Piso en avenida de Menéndez Pelayo, Pacífico, Madrid",1550€/mes,3 hab.,90 m²,1ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/85322122/,"Piso en Palacio, Madrid",1800€/mes,2 hab.,90 m²,2ª planta exterior con ascensor,914873174
https://www.idealista.com//inmueble/88979215/,"Piso en calle de Zurbano, Almagro, Madrid",1300€/mes,1 hab.,73 m²,1ª planta interior con ascensor,663213727
https://www.idealista.com//inmueble/89130700/,"Piso en calle del General Díaz Porlier, Lista, Madrid",1300€/mes,1 hab.,37 m²,3ª planta exterior con ascensor,918006403
https://www.idealista.com//inmueble/88991804/,"Piso en calle Barcelona, Sol, Madrid",900€/mes,1 hab.,56 m²,3ª planta exterior con ascensor,625030338
https://www.idealista.com//inmueble/89130698/,"Piso en calle del General Díaz Porlier, Lista, Madrid",1500€/mes,1 hab.,37 m²,2ª planta exterior con ascensor,918006403
https://www.idealista.com//inmueble/89113907/,"Piso en calle de Maudes, Nuevos Ministerios-Ríos Rosas, Madrid",1890€/mes,3 hab.,90 m²,1ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/89130630/,"Estudio en Recoletos, Madrid",850€/mes,33 m²,6ª planta interior con ascensor,12 horas,914310331
https://www.idealista.com//inmueble/89122632/,"Dúplex en calle de Martínez Izquierdo, Guindalera, Madrid",1750€/mes,3 hab.,150 m²,3ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/89130615/,"Piso en Recoletos, Madrid",1000€/mes,1 hab.,40 m²,5ª planta interior con ascensor,914310331
https://www.idealista.com//inmueble/89009676/,"Piso en Argüelles, Madrid",2600€/mes,4 hab.,252 m²,5ª planta exterior con ascensor,918003172
https://www.idealista.com//inmueble/89130568/,"Estudio en Recoletos, Madrid",800€/mes,33 m²,5ª planta interior con ascensor,12 horas,914310331
https://www.idealista.com//inmueble/89033780/,"Piso en Argüelles, Madrid",3000€/mes,2 hab.,190 m²,2ª planta exterior con ascensor,918003172
https://www.idealista.com//inmueble/89130581/,"Piso en Recoletos, Madrid",1000€/mes,1 hab.,40 m²,3ª planta interior con ascensor,914310331
https://www.idealista.com//inmueble/89044666/,"Piso en Guindalera, Madrid",2600€/mes,3 hab.,160 m²,3ª planta exterior con ascensor,918003172
https://www.idealista.com//inmueble/89130566/,"Estudio en Recoletos, Madrid",800€/mes,33 m²,3ª planta interior con ascensor,12 horas,914310331
https://www.idealista.com//inmueble/89044664/,"Piso en Castellana, Madrid",3000€/mes,6 hab.,220 m²,3ª planta exterior con ascensor,918003172
https://www.idealista.com//inmueble/89130565/,"Piso en calle del Doctor Esquerdo, Fuente del Berro, Madrid",780€/mes,1 hab.,40 m²,Sótano ,606206380
https://www.idealista.com//inmueble/89047501/,"Piso en Sanchinarro, Madrid",1900€/mes,4 hab.,145 m²,5ª planta exterior con ascensor,918003172
https://www.idealista.com//inmueble/89130538/,"Estudio en Recoletos, Madrid",700€/mes,33 m²,2ª planta interior con ascensor,12 horas,914310331
https://www.idealista.com//inmueble/89123014/,"Casa o chalet independiente en calle Avendaño, Niño Jesús, Madrid",3200€/mes,3 hab.,250 m²,01 abr ,915774068
https://www.idealista.com//inmueble/35041105/,"Piso en Lavapiés-Embajadores, Madrid",1900€/mes,2 hab.,148 m²,Bajo exterior con ascensor,617211418
https://www.idealista.com//inmueble/89022452/,"Estudio en Navas, Valdeacederas, Madrid",650€/mes,35 m²,2ª planta interior sin ascensor,,915774068
https://www.idealista.com//inmueble/89130495/,"Estudio en calle de San Vicente Ferrer, Malasaña-Universidad, Madrid",900€/mes,60 m²,Bajo exterior con ascensor,12 horas,669348022
https://www.idealista.com//inmueble/89103974/,"Ático en calle Clara del Rey, Prosperidad, Madrid",1200€/mes,1 hab.,90 m²,9ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/89130482/,"Piso en Recoletos, Madrid",950€/mes,1 hab.,40 m²,1ª planta interior con ascensor,914310331
https://www.idealista.com//inmueble/89056708/,"Piso en Recoletos, Madrid",2400€/mes,3 hab.,120 m²,2ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/86727666/,"Piso en calle Peña Gorbea, 14, San Diego, Madrid",850€/mes,2 hab.,70 m²,3ª planta exterior sin ascensor,647451298
https://www.idealista.com//inmueble/89110704/,"Piso en General Pardiñas, 15, Goya, Madrid",950€/mes,1 hab.,56 m²,6ª planta interior con ascensor,915774068
https://www.idealista.com//inmueble/89130466/,"Piso en calle de Larra, Chueca-Justicia, Madrid",4250€/mes,3 hab.,267 m²,3ª planta exterior con ascensor,918006403
https://www.idealista.com//inmueble/89119748/,"Dúplex en pirra, 10, Rejas, Madrid",1199€/mes,3 hab.,200 m²,4ª planta exterior con ascensor,600330158
https://www.idealista.com//inmueble/89130444/,"Piso en calle Virtudes, Almagro, Madrid",1125€/mes,1 hab.,60 m²,4ª planta interior sin ascensor,669348022
https://www.idealista.com//inmueble/89113755/,"Piso en avenida de Menéndez Pelayo, Pacífico, Madrid",1550€/mes,3 hab.,90 m²,1ª planta exterior con ascensor,915774068
https://www.idealista.com//inmueble/89130381/,"Piso en calle de José Ortega y Gasset, Lista, Madrid",1100€/mes,1 hab.,60 m²,Entreplanta interior con ascensor,669348022
https://www.idealista.com//inmueble/88247690/,"Chalet pareado en Conde Orgaz-Piovera, Madrid",4500€/mes,5 hab.,400 m²,,917500800
https://www.idealista.com//inmueble/89130347/,"Piso en calle de Lagasca, Recoletos, Madrid",1500€/mes,2 hab.,100 m²,7ª planta exterior con ascensor,625545583
https://www.idealista.com//inmueble/40150574/,"Piso en Calle de Andres Mellado, Gaztambide, Madrid",2350€/mes,4 hab.,160 m²,4ª planta exterior con ascensor,917500800
https://www.idealista.com//inmueble/89130331/,"Piso en BUEN SUCESO, Argüelles, Madrid",1450€/mes,2 hab.,90 m²,4ª planta exterior con ascensor,648876914
https://www.idealista.com//inmueble/87546814/,"Piso en Castellana, Madrid",3600€/mes,3 hab.,163 m²,3ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130330/,"Piso en Hellín, Madrid",850€/mes,2 hab.,66 m²,4ª planta exterior sin ascensor,912181061
https://www.idealista.com//inmueble/87878241/,"Piso en Almagro, Madrid",3000€/mes,4 hab.,268 m²,2ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130233/,"Piso en calle de los Cabestreros, Lavapiés-Embajadores, Madrid",850€/mes,1 hab.,75 m²,1ª planta interior con ascensor,669348022
https://www.idealista.com//inmueble/88450625/,"Piso en Recoletos, Madrid",2600€/mes,3 hab.,124 m²,3ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130296/,"Piso en BERLIN, Guindalera, Madrid",1790€/mes,4 hab.,134 m²,1ª planta exterior con ascensor,648876914
https://www.idealista.com//inmueble/88764603/,"Piso en Recoletos, Madrid",3600€/mes,3 hab.,204 m²,5ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130224/,"Piso en calle del Padre Oltra, Comillas, Madrid",750€/mes,1 hab.,60 m²,Bajo interior con ascensor,669348022
https://www.idealista.com//inmueble/87546629/,"Piso en Castellana, Madrid",1900€/mes,3 hab.,122 m²,3ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130219/,"Piso en calle Núñez Morgado, Castilla, Madrid",925€/mes,1 hab.,55 m²,4ª planta exterior con ascensor,911364739
https://www.idealista.com//inmueble/88961387/,"Piso en Recoletos, Madrid",3600€/mes,3 hab.,220 m²,5ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130199/,"Piso en ronda de Valencia, Lavapiés-Embajadores, Madrid",1065€/mes,1 hab.,60 m²,Bajo interior sin ascensor,669348022
https://www.idealista.com//inmueble/87392066/,"Piso en Goya, Madrid",2300€/mes,3 hab.,120 m²,4ª planta exterior con ascensor,670066374
https://www.idealista.com//inmueble/89130197/,"Piso en calle de Belmonte de Tajo, Opañel, Madrid",800€/mes,2 hab.,67 m²,2ª planta exterior sin ascensor,911793941
https://www.idealista.com//inmueble/88961599/,"Piso en Recoletos, Madrid",3900€/mes,2 hab.,238 m²,Entreplanta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130193/,"Estudio en Villa, 2, Palacio, Madrid",1100€/mes,30 m²,Bajo exterior con ascensor,14 horas,911454846
https://www.idealista.com//inmueble/89080246/,"Piso en Jerónimos, Madrid",1800€/mes,2 hab.,100 m²,1ª planta exterior con ascensor,910708530
https://www.idealista.com//inmueble/89130176/,"Piso en calle Andrés Borrego, Malasaña-Universidad, Madrid",950€/mes,2 hab.,42 m²,3ª planta interior sin ascensor,648876914
https://www.idealista.com//inmueble/88383314/,"Piso en calle de Hermosilla, Goya, Madrid",2200€/mes,1 hab.,78 m²,7ª planta exterior con ascensor,639349852
https://www.idealista.com//inmueble/89130158/,"Estudio en calle de los Madrazo, 26, Huertas-Cortes, Madrid",1100€/mes,30 m²,4ª planta exterior con ascensor,14 horas,911454846
https://www.idealista.com//inmueble/88399047/,"Piso en calle del Desengaño, Malasaña-Universidad, Madrid",1150€/mes,1 hab.,65 m²,2ª planta exterior con ascensor,670066374
https://www.idealista.com//inmueble/89130141/,"Piso en calle de la Victoria, Sol, Madrid",3500€/mes,3 hab.,150 m²,2ª planta exterior con ascensor,918006403
https://www.idealista.com//inmueble/88453489/,"Piso en Recoletos, Madrid",5900€/mes,5 hab.,338 m²,4ª planta exterior con ascensor,610550515
https://www.idealista.com//inmueble/36765385/,"Ático en calle sajonia, 4, Rosas, Madrid",920€/mes,2 hab.,85 m²,5ª planta exterior con ascensor,914113253
https://www.idealista.com//inmueble/88523995/,"Piso en calle de Goya, Goya, Madrid",2000€/mes,3 hab.,140 m²,4ª planta exterior con ascensor,649299219
https://www.idealista.com//inmueble/89129714/,"Estudio en calle Manuel Pombo Angulo, 15, Sanchinarro, Madrid",875€/mes,68 m²,2ª planta exterior con ascensor,14 horas,681008748
https://www.idealista.com//inmueble/88523989/,"Piso en avenida de la Ciudad de Barcelona, 136, Pacífico, Madrid",1800€/mes,3 hab.,117 m²,3ª planta exterior con ascensor,649299219
https://www.idealista.com//inmueble/89129998/,"Piso en calle de Hermosilla, 108, Goya, Madrid",1100€/mes,2 hab.,61 m²,4ª planta interior con ascensor,916350465
